age,sex,marital,coninc,degree,happy,health
22.0,female,never married,,high school,pretty happy,excellent
62.0,female,never married,55440.0,high school,pretty happy,good
41.0,female,married,,high school,not too happy,unanswered
84.0,male,widowed,168736.3,graduate,pretty happy,good
36.0,male,never married,80640.0,graduate,pretty happy,fair
33.0,female,never married,,bachelor's,pretty happy,good
41.0,female,married,107520.0,bachelor's,pretty happy,good
19.0,male,never married,168736.3,high school,pretty happy,good
32.0,male,married,107520.0,bachelor's,very happy,good
67.0,female,divorced,45360.0,bachelor's,not too happy,good
53.0,male,married,168736.3,graduate,pretty happy,good
28.0,male,married,45360.0,high school,not too happy,fair
39.0,female,married,,unanswered,pretty happy,fair
25.0,female,never married,67200.0,high school,not too happy,fair
78.0,male,divorced,12600.0,high school,pretty happy,good
67.0,female,married,36960.0,high school,pretty happy,fair
72.0,female,widowed,6048.0,high school,pretty happy,fair
28.0,male,never married,,associate/junior college,pretty happy,poor
40.0,male,married,,associate/junior college,pretty happy,excellent
80.0,male,married,45360.0,graduate,pretty happy,good
86.0,male,married,21840.0,bachelor's,pretty happy,fair
42.0,female,married,94080.0,bachelor's,pretty happy,good
60.0,male,married,55440.0,high school,pretty happy,fair
67.0,male,married,,high school,pretty happy,fair
80.0,male,married,55440.0,bachelor's,not too happy,good
58.0,male,never married,18480.0,associate/junior college,pretty happy,fair
23.0,female,never married,30240.0,high school,pretty happy,good
68.0,female,widowed,6048.0,high school,not too happy,fair
41.0,female,never married,55440.0,graduate,pretty happy,excellent
36.0,female,never married,5040.0,high school,pretty happy,good
29.0,female,married,80640.0,graduate,pretty happy,good
56.0,female,married,25200.0,bachelor's,not too happy,good
21.0,male,never married,25200.0,high school,very happy,good
68.0,male,never married,14280.0,high school,pretty happy,excellent
68.0,male,married,67200.0,graduate,very happy,good
36.0,male,married,45360.0,bachelor's,very happy,good
35.0,male,married,168736.3,graduate,pretty happy,good
59.0,male,divorced,67200.0,bachelor's,pretty happy,good
81.0,female,married,,high school,pretty happy,good
60.0,male,married,80640.0,graduate,pretty happy,good
40.0,female,never married,45360.0,bachelor's,very happy,good
53.0,female,married,2352.0,high school,pretty happy,good
25.0,male,never married,21840.0,bachelor's,pretty happy,good
67.0,male,widowed,45360.0,high school,very happy,good
69.0,female,married,168736.3,graduate,pretty happy,excellent
57.0,male,never married,7560.0,high school,not too happy,excellent
38.0,male,never married,45360.0,bachelor's,not too happy,good
39.0,male,never married,36960.0,bachelor's,not too happy,good
42.0,female,divorced,18480.0,high school,pretty happy,good
85.0,female,widowed,21840.0,bachelor's,pretty happy,excellent
72.0,female,widowed,36960.0,bachelor's,very happy,good
59.0,female,divorced,15960.0,high school,pretty happy,fair
83.0,female,widowed,45360.0,high school,not too happy,good
62.0,male,married,94080.0,high school,not too happy,fair
65.0,male,married,45360.0,high school,very happy,good
73.0,female,never married,55440.0,graduate,pretty happy,excellent
67.0,male,divorced,9240.0,high school,pretty happy,fair
76.0,male,married,55440.0,high school,pretty happy,fair
33.0,female,divorced,25200.0,high school,pretty happy,fair
30.0,male,never married,15960.0,less than high school,very happy,excellent
73.0,female,divorced,25200.0,high school,pretty happy,good
63.0,male,never married,,bachelor's,pretty happy,good
49.0,female,never married,36960.0,bachelor's,not too happy,good
22.0,female,never married,7560.0,associate/junior college,pretty happy,good
50.0,female,divorced,55440.0,associate/junior college,not too happy,fair
57.0,male,married,67200.0,graduate,pretty happy,good
74.0,male,divorced,12600.0,high school,pretty happy,excellent
61.0,female,married,67200.0,associate/junior college,pretty happy,good
32.0,male,separated,21840.0,high school,pretty happy,good
31.0,male,never married,45360.0,high school,pretty happy,excellent
56.0,male,married,30240.0,bachelor's,not too happy,fair
53.0,female,married,67200.0,bachelor's,not too happy,good
65.0,female,married,21840.0,high school,pretty happy,good
34.0,male,never married,55440.0,high school,not too happy,good
37.0,male,never married,,high school,pretty happy,good
43.0,male,never married,67200.0,bachelor's,pretty happy,good
61.0,female,married,55440.0,high school,unanswered,good
37.0,female,married,55440.0,bachelor's,pretty happy,excellent
58.0,female,married,67200.0,graduate,very happy,good
29.0,female,never married,36960.0,graduate,not too happy,good
33.0,male,never married,36960.0,associate/junior college,very happy,good
73.0,male,married,168736.3,graduate,pretty happy,good
71.0,female,divorced,9240.0,bachelor's,very happy,good
45.0,male,never married,45360.0,high school,pretty happy,poor
38.0,female,never married,107520.0,graduate,pretty happy,excellent
63.0,male,married,14280.0,high school,very happy,good
24.0,female,married,9240.0,bachelor's,pretty happy,good
41.0,female,divorced,21840.0,high school,not too happy,fair
75.0,male,married,55440.0,graduate,pretty happy,good
36.0,female,never married,21840.0,high school,pretty happy,poor
61.0,female,divorced,6048.0,high school,pretty happy,fair
81.0,female,widowed,14280.0,high school,pretty happy,excellent
38.0,male,married,67200.0,high school,pretty happy,good
40.0,male,divorced,30240.0,high school,pretty happy,excellent
70.0,female,divorced,,bachelor's,not too happy,good
62.0,female,widowed,30240.0,graduate,not too happy,good
44.0,female,married,94080.0,graduate,pretty happy,good
67.0,female,divorced,67200.0,high school,pretty happy,good
23.0,male,married,,high school,pretty happy,good
63.0,male,married,30240.0,high school,very happy,good
50.0,female,married,67200.0,associate/junior college,not too happy,excellent
69.0,male,divorced,30240.0,high school,not too happy,good
50.0,female,divorced,14280.0,high school,very happy,excellent
38.0,female,never married,,high school,not too happy,fair
32.0,female,never married,12600.0,high school,not too happy,good
36.0,male,never married,45360.0,bachelor's,pretty happy,good
78.0,female,married,36960.0,graduate,pretty happy,fair
62.0,female,widowed,168736.3,graduate,pretty happy,excellent
60.0,female,never married,67200.0,associate/junior college,not too happy,fair
60.0,female,never married,36960.0,high school,pretty happy,good
47.0,female,married,80640.0,bachelor's,pretty happy,poor
60.0,male,married,107520.0,high school,pretty happy,fair
71.0,female,divorced,,graduate,pretty happy,excellent
68.0,female,divorced,9240.0,high school,pretty happy,good
18.0,female,never married,45360.0,high school,pretty happy,good
46.0,female,never married,55440.0,high school,pretty happy,fair
83.0,female,widowed,107520.0,bachelor's,pretty happy,good
75.0,male,married,67200.0,bachelor's,pretty happy,good
43.0,male,separated,45360.0,high school,not too happy,good
65.0,female,widowed,168736.3,high school,not too happy,good
19.0,female,never married,168736.3,graduate,pretty happy,excellent
82.0,male,widowed,,high school,not too happy,fair
52.0,female,never married,168736.3,graduate,very happy,excellent
25.0,male,never married,45360.0,bachelor's,not too happy,fair
81.0,male,never married,45360.0,graduate,pretty happy,good
57.0,female,divorced,15960.0,high school,very happy,excellent
52.0,female,divorced,36960.0,associate/junior college,pretty happy,good
19.0,female,never married,,high school,pretty happy,good
58.0,male,never married,6048.0,high school,pretty happy,good
63.0,male,married,7560.0,high school,pretty happy,poor
26.0,male,never married,55440.0,bachelor's,not too happy,fair
46.0,female,divorced,36960.0,high school,very happy,good
83.0,male,widowed,,graduate,not too happy,poor
72.0,female,divorced,30240.0,associate/junior college,pretty happy,good
44.0,female,married,,graduate,very happy,excellent
74.0,male,never married,9240.0,bachelor's,not too happy,good
68.0,female,married,107520.0,high school,pretty happy,good
47.0,female,never married,80640.0,bachelor's,not too happy,good
30.0,female,never married,55440.0,bachelor's,pretty happy,good
42.0,female,married,30240.0,associate/junior college,pretty happy,good
22.0,male,never married,,high school,pretty happy,good
35.0,female,never married,45360.0,bachelor's,pretty happy,good
47.0,male,married,36960.0,less than high school,very happy,good
32.0,female,divorced,45360.0,bachelor's,pretty happy,good
29.0,male,never married,21840.0,graduate,not too happy,good
67.0,female,separated,21840.0,high school,not too happy,excellent
57.0,male,married,7560.0,high school,very happy,excellent
51.0,male,married,55440.0,high school,pretty happy,excellent
73.0,female,married,45360.0,graduate,pretty happy,fair
44.0,male,married,168736.3,graduate,pretty happy,good
45.0,female,married,36960.0,bachelor's,pretty happy,good
38.0,female,never married,15960.0,graduate,pretty happy,good
35.0,male,married,36960.0,associate/junior college,pretty happy,good
22.0,female,never married,45360.0,less than high school,not too happy,good
65.0,female,married,,graduate,not too happy,fair
30.0,male,never married,10920.0,associate/junior college,pretty happy,good
56.0,female,married,,high school,pretty happy,good
60.0,female,married,21840.0,graduate,not too happy,excellent
57.0,male,married,30240.0,bachelor's,very happy,good
51.0,female,never married,168736.3,graduate,pretty happy,good
54.0,male,married,30240.0,high school,not too happy,fair
61.0,male,married,55440.0,high school,very happy,good
26.0,female,never married,9240.0,bachelor's,pretty happy,good
51.0,male,married,36960.0,bachelor's,pretty happy,good
84.0,male,never married,36960.0,high school,pretty happy,good
46.0,female,married,45360.0,high school,pretty happy,fair
65.0,female,married,168736.3,less than high school,not too happy,good
79.0,female,divorced,,high school,pretty happy,good
51.0,male,married,55440.0,high school,not too happy,fair
56.0,male,divorced,36960.0,high school,very happy,fair
56.0,female,widowed,80640.0,graduate,pretty happy,good
40.0,male,married,168736.3,graduate,pretty happy,good
22.0,female,never married,12600.0,high school,pretty happy,good
23.0,male,married,30240.0,high school,very happy,good
54.0,female,married,168736.3,graduate,not too happy,good
26.0,male,never married,,high school,not too happy,excellent
58.0,female,married,45360.0,associate/junior college,pretty happy,good
53.0,female,married,168736.3,graduate,very happy,excellent
36.0,male,married,45360.0,associate/junior college,very happy,excellent
57.0,female,separated,10920.0,high school,pretty happy,excellent
74.0,female,married,55440.0,associate/junior college,pretty happy,excellent
89.0,female,married,36960.0,graduate,very happy,good
76.0,male,married,80640.0,graduate,pretty happy,excellent
79.0,male,married,168736.3,bachelor's,very happy,good
67.0,female,never married,36960.0,graduate,not too happy,good
38.0,male,never married,45360.0,associate/junior college,not too happy,excellent
47.0,male,divorced,30240.0,associate/junior college,pretty happy,good
59.0,female,separated,5040.0,less than high school,not too happy,poor
48.0,male,married,67200.0,high school,pretty happy,excellent
72.0,male,married,45360.0,high school,pretty happy,good
51.0,female,married,25200.0,bachelor's,very happy,poor
59.0,female,married,45360.0,associate/junior college,pretty happy,good
51.0,male,married,168736.3,graduate,pretty happy,excellent
33.0,female,married,36960.0,high school,not too happy,good
40.0,female,married,10920.0,less than high school,very happy,excellent
37.0,female,divorced,36960.0,high school,not too happy,good
19.0,male,never married,336.0,less than high school,not too happy,excellent
51.0,male,married,168736.3,graduate,pretty happy,good
49.0,male,married,80640.0,bachelor's,very happy,excellent
73.0,female,married,168736.3,bachelor's,very happy,good
74.0,female,married,21840.0,graduate,pretty happy,good
68.0,male,married,67200.0,associate/junior college,not too happy,good
63.0,female,married,55440.0,bachelor's,not too happy,poor
30.0,female,never married,12600.0,high school,not too happy,good
56.0,male,married,80640.0,high school,pretty happy,good
76.0,female,married,168736.3,graduate,pretty happy,poor
80.0,female,widowed,9240.0,high school,not too happy,fair
76.0,male,divorced,4368.0,graduate,very happy,good
41.0,female,divorced,,high school,not too happy,excellent
31.0,male,married,55440.0,graduate,pretty happy,excellent
